time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720302762.565,0.06296524133100463,0.008331008504721838,0.011776637847916507,0.008063218407438226,0.06940062504526101,0.004132714267706341,0.005225588716183508,0.0018654844988407824,0.006860522132927462,0.08880988319276678,0.004405579378068744,0.0071285751827171095,0.008123967380149538,58453510.31546774,12814745.851465305,568056.7206507947,0,217761.83612778454,1917.7756568403238,12661845.64083257,329720.601714563,109324101.78362627,12975472.803945394,7099286.415711949,216598.45227858986,3116662.0730098225,50527393.37044718,6878.315667828317,2445.555638480483,0,203488.49683457697,1844.0150546541574,146.86530773230066,220.84434140292228,3344.9767070658327,7306328.925737975,7020107.5104564475,440.24075666380054,225.18692273860137,0,73.96038352503567,0,0,0,0,73.43265386615033,0,0,0,0,0,75.0623075795338,0,0,0,0,0,0,0,0.017214098255700718,0.0009697079365624969,0.001127766338907697,0.000769703384478034,0.00625629670300045,0.0007022902920056797,0.0006350266389807595,0.0002628844424608951,0.0012037244155068004,0.010512393090555723,0.0005807819651703277,0.0011475996305054486,0.0010445515180442933
1720302767.565,0.08597004611025244,0.00876610148550989,0.014230912463230251,0.009471755866176134,0.07579548066403403,0.004212567019112039,0.005330133341673517,0.0016443406167369397,0.007244489794419948,0.08874645411631764,0.0040291701655665105,0.007700837085394241,0.00844894801206268,58959850.44527857,12949238.338564856,741188.8091401787,5059.687063625623,249391.31704823454,4315.96540949059,12620341.566286592,486862.86000142933,108120791.77679883,11035243.77130151,14081431.302528586,222258.94675589178,3146927.7534180675,58300245.82321336,6876.99832104533,2624.871832430057,4546.385477460704,241763.75652681928,2083.56950802994,219.60896450655895,146.35889373258058,3608.8105726872245,5591827.218546666,6962298.741117484,521.3849287169043,227.34084475772877,0,74.74998175049272,0,0,0,0,73.20298816885298,0,0,0,0,0,75.78028158590959,0,0,0,0,0,0,0,0.017820779941943622,0.001208710025542173,0.001132417621420199,0.0008006731978818991,0.0088905882530217,0.0007013672035541559,0.0005789475014381637,0.0002673430849858986,0.001384064029413442,0.011016865845211457,0.0005345432011292627,0.001247148273456292,0.0010215962395649016
1720302772.565,0.09245250456475387,0.008824577582646485,0.015722930827824933,0.010815615394307,0.08608448259525026,0.004008988327541589,0.005230026784574711,0.0020184473999781977,0.007116723899743435,0.08937722466840618,0.004026451785003819,0.007696823112423851,0.008483311882713252,51046055.724620506,12743503.384869544,737496.3840058293,5126.315025756367,378466.1475713756,7091412.135792568,12875308.669887865,331025.98204876634,132100464.395285,10960147.278393853,14120066.263970772,446499.538489939,3080777.5139993834,57590236.2009585,6546.068343838101,2611.531104836506,4606.254081114416,372011.5684093437,2627.746591820369,149.36639620749384,148.84261782768272,3527.4234350610905,5556407.914764079,6981437.69667595,529.2966586671589,222.68534459324763,0,0,0,0,0,0,74.68319810374692,0,0,0,0,0,74.22844819774922,0,0,0,0,0,0,0,0.01800385640939161,0.0013019034647675936,0.0016691198229615782,0.0011676703636209617,0.009016352854873204,0.0007505841861839849,0.0006250450741677243,0.00031097862432254316,0.0014270421793784133,0.012918209900477793,0.0006224961132972856,0.0012050520779952236,0.0011209040327051234
1720302777.565,0.09374531466020124,0.009230497735054926,0.017464768110801304,0.012116423890002429,0.09353713058370967,0.004101866915177683,0.005406735587247398,0.002008060619197283,0.006761106494170942,0.09041961707768857,0.003761360977734445,0.008492915732362378,0.008796889258209825,50955386.903893836,12651856.755599944,927219.914264162,5149.854227405248,359262.8583935216,7131425.294360115,10373932.125617163,329162.67475885985,134540868.76438987,10988967.130352668,14662743.74578486,436120.1196870832,2476005.812263877,50373870.78897477,6428.306463118848,2336.1359998528137,4627.405247813412,357245.78682425036,2642.628004086095,150.35882752418183,221.95729923051914,3517.742937543398,3715974.866523808,7249678.850039841,516.8174771981686,297.5879104911363,0,0,0,0,0,0,75.17941376209092,0,0,0,0,0,74.39697762278408,0,0,0,0,0,0,0,0.01904771656517609,0.0012186536513767601,0.0017557892117215299,0.0011677858891172663,0.011878683297139658,0.0007521990360012063,0.0005845598043973066,0.00035511324703825785,0.0013424574392048654,0.013016218770391079,0.0006657215286157766,0.0011823514799115878,0.0013004928722106998
1720302782.565,0.09418981549468819,0.00931473803864095,0.01935721047810626,0.013318630739879253,0.10383539744877164,0.004006477829300111,0.005269137044928548,0.0017471612091585493,0.006729107615624931,0.09147614868372947,0.004304203890685107,0.008780996088127838,0.008907936081134733,57630915.37182916,12683170.917409874,727124.9685692732,5805.551070204711,394786.05124410323,7207692.798145196,10381895.154476324,327506.2722403939,106378016.14505264,13271564.168190131,14102690.099886207,667223.0874266524,3072628.2888800665,49788142.51644143,5710.1392289682035,2206.9758252810802,5217.647164361197,380843.5112385533,2596.725112302565,75.23603100547372,147.22691492038388,3476.640239828075,5605679.268738575,6972884.561891517,529.0622578145183,147.83267766268452,0,0,0,0,0,0,75.23603100547372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018096830128382955,0.0012207667503456375,0.0016277854455828949,0.0011677984512132435,0.012120969213472822,0.0007123293218335137,0.0006315577682906437,0.00035505922547077575,0.001312852465409152,0.01126859627309803,0.0006679467872195547,0.0012607387092797458,0.0013003017283217944
1720302787.565,0.09969367086591108,0.01010736553374476,0.020892097328175284,0.014657686863336357,0.11151423434057567,0.004011167092387359,0.005387246191810306,0.00199875093876372,0.006829165570515045,0.09116312560501612,0.004322539037725484,0.009524343327959877,0.009380787114997123,51063611.66755168,12771672.75409777,554742.2538775806,5861.498052712617,1882814.4512708448,14311538.350841848,10489155.537413957,326618.13980358175,80490888.59334292,13309897.330595482,14229400.984144341,647671.2878380799,2456391.4795624637,50327032.17182722,5306.176793393188,2295.3830579558194,5267.928629653112,1775258.5932042487,2357.74931644841,75.9968087277585,147.89139225880993,3581.9198746561237,5621862.129656791,7035535.046473483,733.6557406412322,147.38054116292457,0,73.69689990823872,0,0,0,0,75.9968087277585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018953667470305254,0.0012206028767823144,0.0017268642779388831,0.001176619369023569,0.014199635055856336,0.0006702589284572834,0.0006743376544024633,0.00035434231084760634,0.0007634094812447268,0.01133375487269976,0.0007135124219013019,0.001225740718263062,0.0013450685180594203
1720302792.565,0.10365673878775458,0.010362504532826436,0.022670768453540064,0.01579111000993097,0.1183011274271629,0.004347767054221855,0.00515851544916179,0.0020515503252469466,0.004748344534147905,0.09135878962462324,0.004264765074407171,0.009948194750456756,0.009506555024098147,51819143.267062925,10386585.173270948,566234.3388323474,8040.05042319467,1842411.930558757,14275295.654358203,12636533.37627252,167684.05641320263,80331828.06022257,13256539.95798703,14015603.640476061,871051.1025487962,3108640.864612239,51067241.94600235,4866.208510016085,2332.6597347246206,5900.95443904196,1747117.266327381,2498.726091793161,73.28287978816667,75.90948683259512,1191.6503018401338,5601221.079550643,6929825.838763529,889.1300808596081,74.77727471885497,0,74.86474630793977,0,0,0,0,73.28287978816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019036965228016935,0.0010962422827128211,0.002164442048474257,0.001008205587941108,0.014143924931690062,0.0006320793286958533,0.0005887374253921435,0.00033563894254003346,0.0008177715780216232,0.013171080934358302,0.000812648724002506,0.0014665581616673106,0.0013578835449697983
1720302797.565,0.10227317598579945,0.010642686803187447,0.024090750205123523,0.016677127363616602,0.12638309084227548,0.004243477065900055,0.0053623574071687595,0.0017790200217949425,0.004701191631003334,0.09113324800445519,0.004991146089796502,0.010286641650108463,0.00959630998561256,50355226.4304733,10040508.43684294,559377.1537970644,8754.038977033977,1891457.2982507718,14567638.913811728,13002475.5978571,167120.37088343396,53869838.6919785,11233548.023018379,14011192.47747909,660129.7190878101,3105288.531934656,49637059.464942314,4559.393607435022,2016.4463488011668,6528.435847279576,1788726.1502278408,1950.0119019281124,75.40639555220088,75.65431004229696,1198.5807820329933,5695698.236495267,6927830.599720057,970.6691944510272,74.59614999362583,0,72.37132710214321,0,0,0,0,75.40639555220088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019528059649637913,0.0011965195170169772,0.0020641140880711013,0.0013787310277635495,0.013686530119899672,0.0006799311986887605,0.0006828699266131944,0.00027007230345048804,0.0007767799495062288,0.011485670912049925,0.0008115923049105445,0.0015212702461604277,0.001270801226462183
1720302802.565,0.10728705049398309,0.010325655421552558,0.02565152328533604,0.01819195517640122,0.13318289018849336,0.004101642741906617,0.005282590804099898,0.0020779463849174016,0.004354697292122035,0.09114571438169536,0.005028928872326663,0.010414959149044863,0.009590710364974034,58927617.29312138,10559833.683150692,558815.5670813535,9604.823851264588,1867613.9627392662,21390377.22726132,10199495.308214234,167569.15327061265,79811289.19558501,13547637.340898061,14056090.444300422,663099.2720173694,3683120.600115407,58105648.492051706,2970.3959266251964,2228.4284211671684,7241.732268810602,1765817.491743153,1688.7391101710107,73.91367114190848,75.85747092377214,1035.894286178803,7630445.448098241,6950030.388132785,896.7870240289003,73.8603577611079,0,76.16399811859478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019834304439121285,0.001381855324566806,0.0022612687604738457,0.0013545419689515842,0.01205528552233039,0.0007791593485280682,0.0007734562389264805,0.00030090383029536023,0.0006878027904837484,0.01305451319570114,0.0009107020572236463,0.0016160825962342092,0.0014095548159445903
1720302807.565,0.11135390986170124,0.011396018892212856,0.02712536580975013,0.019182301418633536,0.13830528283380736,0.004871746943428126,0.005439565499140192,0.00208127453769559,0.004336612477312357,0.09057382566086396,0.00521519174226402,0.011015113207211692,0.00995152902322576,50152100.804483406,10298853.775722964,734209.5484985958,3918249.9081760077,1841900.67818858,21939893.291169494,12782456.041270703,167226.91249007036,78616990.49788249,11150310.251450678,13998056.86829933,648534.5471355927,3060053.272068062,49439530.83250474,3119.0644547185207,2433.354936271333,7672.66583412914,1744600.8896667394,2635.7301759482266,148.28491266177934,151.33657238920395,1093.2773408306346,5650948.291424888,6921298.576499695,1019.5938977987981,1249.8115374950642,0,74.26343939806002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021468900713680846,0.001307327555222243,0.002665092189029275,0.0018815730009052632,0.015617148828428377,0.0007381567181843552,0.0007812476806424362,0.00030090383029536023,0.0006916985113417262,0.011200892799345597,0.0009176515672327317,0.0015814130452838227,0.0013311313522467302
1720302812.565,0.11209184844092546,0.011332186616858857,0.028419985996157256,0.02025622864544904,0.14377959806606985,0.005507291287885649,0.005315340210333791,0.0018522253003276303,0.004449037959228991,0.08994337680559802,0.005208726932577772,0.01146464354847529,0.00997170706704821,50161881.10811154,10251198.52742136,753016.8489506355,3914251.082251082,1856704.7447469532,21827602.055934593,15493555.445816187,164913.57844921734,108970815.05050133,13061429.368063178,14181700.668410346,883809.6349087728,3089470.3517223895,49546586.84978168,2365.3655279447057,2043.1569612769729,8264.729620661823,1754449.6939169443,2622.231164602806,149.8308184727938,298.2162358937022,1060.7865625809318,5518190.498461982,7012138.331880268,1194.53912472887,1261.1294236968886,0,73.91767274827205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021599374986244892,0.0015330365413344779,0.0026434099073769216,0.002472071124078999,0.0151431935268216,0.000784911891535156,0.0008273937158292687,0.00027514741998201596,0.0007368403072972982,0.013143603238680135,0.0007856340079414253,0.0016777550358942552,0.0015133119036499119
1720302817.565,0.10203286062883865,0.011524550477083747,0.030620523325827705,0.021924015565665974,0.14834880261869351,0.005479567198838889,0.00548663853540763,0.002021974918330309,0.004323114606341304,0.08945063049213968,0.0043870883531970575,0.01146286010400779,0.010182983529538827,50683616.39013659,7693012.175105067,678191.8438829122,3822703.446299348,1811638.0254615354,28866470.82728592,12816739.194365278,328795.06352087116,78699233.63021018,13303857.231851662,7018180.014021464,891020.5626711259,3074175.0369010335,50058384.08653406,1699.2478490647716,2186.172963055625,8510.711470946479,1705564.8326139783,2600.8708272859217,148.71022201245304,297.3502722323049,1021.4463840399001,5620611.3818754805,736.3066026712686,1129.0174387621971,1253.4110955106744,0,73.88034126368572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01345346742748955,0.0015222239688607556,0.0026653292269425565,0.003041672579510406,0.0179997821414688,0.0007752616017204175,0.0007620970371521535,0.0003034958050141968,0.0007713275709354258,0.014232190292744099,0.0010439750736346012,0.0015235113049671685,0.0015202165137839486
1720302822.565,0.09013401314647372,0.01163772769300226,0.03130401774319938,0.022850069832968087,0.15252392035174062,0.005379886778087254,0.005432260317925964,0.002013289678541991,0.003787800255322238,0.08723913931089629,0.005677803533881731,0.011917960462856321,0.010292852613925308,49949571.934900545,10267035.449209934,571321.6164782268,3925525.054787205,3340876.8907867125,29544824.512534823,12945120.331493739,166330.83615715726,79438214.03912543,13195137.311913937,7166451.289239736,870458.9691909011,3687160.802842047,49337393.99638337,1331.4311512415352,2063.3605731557145,4676.746284598811,1666028.8050951727,2434.0204271123494,75.09946645642728,300.10074182617456,883.7744533947066,5574573.526204842,7086069.423438711,1253.09530665131,1255.694011144573,0,73.9683972911964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013656157693149226,0.0012524035504685872,0.0033614077900090784,0.0029692606734309387,0.01876661660584708,0.0007406675859922916,0.0007374989261382135,0.00027509232873616915,0.0005554708528491346,0.012162063652687197,0.0011508518988986726,0.0013443222377540823,0.0015618417434149837
1720302827.565,0.08374974342499311,0.012090432601314744,0.03268971291602381,0.023607330268831998,0.15455597691368603,0.005363299768177839,0.005577528227857298,0.0016560918473215748,0.003504579201823582,0.08598384137781316,0.005946520933135073,0.012312119743943768,0.010546469894044576,50134237.08140485,12829921.837751934,559961.2078465947,3912828.1126708873,3210539.7496401304,21954957.90403297,12827342.875826491,165214.80187116622,54144995.31241382,13142457.196613358,14262286.58480627,652786.4584267247,3119215.491413957,42431422.66993376,2884.923788196201,2181.764749099993,5787.540141297367,1534106.1569577814,1808.6546953193995,74.40238320133692,298.2216640273758,677.6595157999227,5551711.701280845,7051603.472642843,1248.5789596370746,1496.5290464011694,0,73.9724048255436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013376446177619551,0.001074457106404778,0.0030116249173145347,0.0025687184641096338,0.018456945595413245,0.0006519201109397223,0.0006485257041063088,0.00023045848328048462,0.0005566728955503317,0.01029094943043389,0.0011080554886140513,0.0014854183555051558,0.0013389205304957872
1720302832.565,0.08138563573475456,0.01186879400498345,0.033576158003172464,0.024714565183236503,0.15537451680605122,0.0051474851963969675,0.005433125213566469,0.0019109133036282623,0.003460007753210717,0.08622586008903424,0.006354940152260232,0.011817785119807302,0.010238331764154177,43195615.89428149,13209672.356725797,555846.7737524386,3896655.047681683,3143037.6249578292,22026282.339043118,12833110.909157004,165076.58452305174,53733025.10215995,13197998.946125194,14152707.245109823,658970.7177652748,3689451.1480259006,42660691.91596547,2589.6091338465544,2389.775192809087,6959.11432642771,1491081.0206147125,1738.9249852333135,74.44836235413865,297.9721742293353,672.5043782837128,7430702.9344962295,6997575.784067315,1251.6762236882316,1403.6758472665622,0,76.16497452489865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01237041020185728,0.0012554747282578667,0.003644712795324488,0.002601077091637848,0.018968134342486592,0.000871629563865322,0.0006940169554187912,0.0002758115987731933,0.0005559182740486789,0.008449307625789647,0.0012438055497124064,0.0015720566287279983,0.0012949096786017114
