time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,payment_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720263206.71,0.5919793458777017,0.22715361841986292,0.06112489164509896,0.04777547882833692,0.34870810349028886,0.26828931316470256,0.0056291708846990555,0.00639023630464173,0.0033014401218229754,0.08459412253751908,0.006025964519889281,0.0714525668707004,0.035977613582165065,44746105.51442478,7646992.531510516,955728.3563591294,11302994.75111847,4901226.689600803,36049936.18855993,7675396.084118927,344735.89905362774,26685779.340850584,11283028.637396194,30726788.867842052,972248.0905693083,1226239.630004336,44209499.95337821,1839455.7586936473,19484.854007946633,7431.007151160743,3123886.189349961,35607179.07444668,74.25670775924583,3544.08292023434,668.2861390087379,11434571.332811976,15183862.450823255,4733.293609952512,1923.977453389218,0,148.14011103274925,0,0,0,0,0,0,0,0,0,0,221.9973984679867,0,0,0,0,0,0,0,0.09631602834052598,0.038308193808289114,0.011660487025752333,0.009446631664374042,0.05442785145489412,0.0574675306934612,0.0008323783863573226,0.0008985724134193561,0.0004438775931283552,0.012876696683019263,0.001524032657981167,0.012183140547450667,0.0042585817203257504
1720263211.71,0.5863456250561211,0.23512493106887672,0.06285722181491597,0.0497708229213066,0.35459664244646577,0.2723783988265573,0.005500297351150759,0.00688713766120852,0.0033025213537615813,0.08180318859688517,0.007040510702815201,0.07535609045640114,0.03705152229264759,43100353.644738965,10197734.140945196,790836.7821990874,15874128.582034148,4888237.953683761,28916080.70118604,7737346.470943093,346328.9378350964,26627222.979939584,10878250.229032317,37779579.06446809,985250.6087179392,1229170.8801159,42579627.67810642,1835927.8952522576,19819.718103337676,4561.247216035635,3102312.2519090762,35681856.199269295,74.87706341516919,3561.2230111578033,592.7319429119259,11030776.913542546,22388032.08153159,4874.137268183732,1928.576602680188,0,74.28094737223894,0,0,0,0,0,0,0,0,0,0,222.5280695400217,0,0,0,0,0,0,0,0.098338928518516,0.034547202247381434,0.010665413539927802,0.00872833527614782,0.047746279364670324,0.05672036126249906,0.0008821275591227636,0.0009646091503093277,0.0005603704162072114,0.012792013561911198,0.0014793057650742051,0.011155973191767865,0.004283152244928441
1720263216.71,0.5910496878393053,0.24472887686283046,0.06515775574807786,0.05210895423952073,0.36327695022952855,0.2840395309282036,0.005623112364305427,0.006960293260139167,0.0032396718603582507,0.08290106949681567,0.0070907573094627354,0.07820292309620584,0.03837376798033171,36198233.224755704,7654881.757859241,794020.9689879705,15431599.992782257,4987468.800464501,28714398.169336382,7787675.43698252,351040.59338682145,27046845.677537896,10925893.589766722,38308923.74870367,1201759.3152966034,1245318.0683986496,42878211.79876946,1839553.8634468256,24636.574329544204,886.9160396253992,3171087.1845118213,35445455.37757437,75.36338546458141,3534.470413277765,301.03812586127697,11079012.3225143,22701750.05003366,4987.161811312646,1953.9116395126962,0,148.5188005366402,0,0,0,0,0,0,0,0,0,0,225.45134302069573,0,0,0,0,0,0,0,0.11607104536280242,0.03351791438057318,0.012783231517325157,0.010409777934649433,0.05752705258195772,0.06236696122737997,0.000933974818905724,0.0009842429548899403,0.0005627882136318697,0.012887985794951689,0.0015317218924724156,0.01321549455931099,0.005224108212905221
1720263221.71,0.6664160012131088,0.25583728646330695,0.06771014749981671,0.05359108691446484,0.3674942364454565,0.2749298276680853,0.005418169045680685,0.0073293507091249654,0.003931156277744875,0.08180785940451558,0.0070622754306113224,0.08024103645536061,0.03913193292459064,29100066.485605646,10144391.488441652,974973.5317838552,15319223.430362742,5039385.816525699,29314503.93614495,7657204.305744006,341095.8522879315,27227747.85439479,13068660.681838624,37582819.669790275,1233106.180840683,1242349.0711505983,35882309.759188846,2437850.99367579,10285.798079038053,807.0935960591133,3226788.1153762736,36198378.49093134,0,3434.3412719650346,681.8585380290026,12884364.630745703,22271492.7978581,4675.712996888407,751.8907408767163,0,147.60094412713286,0,0,0,0,0,0,0,0,0,0,225.56722226301488,0,0,0,0,0,0,0,0.1458334882790665,0.02955913427410131,0.011580063024612642,0.009413252659061294,0.05135595199979135,0.06323048058276161,0.0009137976751404042,0.001044839924575933,0.0006675359223846547,0.0131707381884434,0.0015554530212740462,0.014201344598904488,0.005683373082763126
1720263226.71,0.7275380890146091,0.2670053776014238,0.0698420901203774,0.055510815953929434,0.376339099235935,0.2666138495084768,0.005487655483638979,0.0074384465168210265,0.0039647737664162035,0.08312900557946173,0.006785234988634072,0.08313217658986508,0.039939152059540614,35956816.95789172,7680018.595866777,774394.6788128547,19417790.21182284,5178557.045862394,29151167.91743136,5074047.033441208,349817.6227257751,26518886.378785424,13241572.460068557,38911205.159954906,968360.6086706863,620057.7074664076,42579377.828702375,1854974.90284386,7921.628167588476,446.46295825309744,3326403.936876769,35997582.83211891,73.6425746134484,3448.694951861478,590.3186870597561,13054637.006782874,23060126.485427562,5659.488946310652,750.8569962053857,0,148.76693422438527,0,0,0,0,73.6425746134484,0,0,0,0,0,300.3427984821543,0,0,0,0,0,0,0,0.16553764827577602,0.03950674054357441,0.010084685943126679,0.011494707443060408,0.05572218333636702,0.0649498703692172,0.0007951671341823613,0.0012967811303924639,0.0007935312363735863,0.0136706962795658,0.0016781275696380557,0.01572918847944836,0.005679062899636979
1720263231.71,0.7603866929185848,0.28029061338303546,0.07308743009577917,0.05789627118492724,0.3876962598655681,0.27417807014625856,0.005364909359228962,0.007957118806486162,0.003977986789085349,0.0820046302762471,0.007485376698109805,0.08657933765434331,0.04118376844269818,44183882.47161748,7725637.101195044,782161.6227830584,15272933.940530406,5107196.299508528,36192650.84157431,7711632.116894711,183092.8392927604,27085496.18208247,11009373.415534582,30646454.89310559,742981.2072274323,1428.8546983439207,50877529.116152816,1862233.234659942,7905.896063221531,585.1951067059559,4809232.726221451,42916213.40372065,149.25209976861552,3617.2187670280537,602.9181769673776,11163717.387746196,22722305.277342755,6896.621646087555,601.6230308816508,0,149.69118883163395,0,0,0,0,74.62604988430776,0,0,0,0,0,225.60863658061908,0,0,0,0,0,0,0,0.1753933460187799,0.03971046299526926,0.01009521759654362,0.010544087639768145,0.05549046355058716,0.06339546802712706,0.0008063953213004375,0.001296134316894223,0.0007352049812375981,0.01608985910610172,0.001737240609422265,0.01811811363588807,0.007018303038924971
1720263236.71,0.7741827189268925,0.28765070543472304,0.0756023285778781,0.060097422739467755,0.39415818348182924,0.2753492218315603,0.005405260602457393,0.007740408573896767,0.0038345554523432244,0.08184518640840686,0.006245979506313551,0.08943324577159378,0.04203313577467883,44409748.09624781,10314963.835586369,969059.9729119639,15503008.04872743,3597496.0996709676,36297002.011707775,7626370.3383418005,173971.6363112807,26812189.352130122,13291415.766540954,23179323.248846658,983587.7123238164,617076.0953112991,51135918.576564945,2488754.38564399,8210.4920993228,594.0105866144587,3381255.6471588598,35818787.68327382,959.3197131841603,2064.0702613202793,596.83441706282,13103570.575958405,15263014.832650213,7031.441994940368,588740.9684857803,0,149.85274480033658,0,0,0,0,73.79382409108925,0,0,0,0,0,224.88195893268917,0,0,0,0,0,0,0,0.18664091053115023,0.048249480912773667,0.012306240722186702,0.012038366236710597,0.06850736167919813,0.0646737379054966,0.0008526099956432367,0.0014665432637164964,0.0007859432408753176,0.018160606229626033,0.0017086474479370468,0.0169996314061988,0.006110577437680087
1720263241.71,0.8002109731591712,0.2982621500108233,0.07779791348493442,0.06186242295657207,0.40297397674502916,0.27011134693001293,0.005245693914916532,0.008323120705882352,0.0038212652364083195,0.08074268370718454,0.006690590953929384,0.09234746734798349,0.043476827175578096,36918932.39271017,10179855.978064794,988986.8096083131,15470295.729556678,5195819.542875786,35771997.137541145,7598370.418237301,174737.9547511312,26606232.50433777,13325420.757002827,22978513.609294508,752208.8558996673,614892.9900065651,43706092.88653733,1848652.8609567787,8467.60944732076,148.1722647276937,4884077.794493484,35296929.72663518,955.8068569377132,1927.5294117647056,592.2498554077501,11262909.79845075,15169611.04818969,9360.48850049362,586658.1078123861,0,73.88700483440363,0,0,0,0,73.52360437982409,0,0,0,0,0,224.08636662046837,0,0,0,0,0,0,0,0.19882089074276418,0.0426786538642394,0.010740987001672201,0.010935494639749486,0.06912751798037081,0.06291911890824195,0.0009339788778116094,0.001624962330636258,0.0007281454806149619,0.01629303611319758,0.0014739927234653056,0.019568819220836975,0.007390680393523693
1720263246.71,0.8171900679458608,0.31407892211387123,0.07989613899299335,0.0640861882097256,0.4078667574758783,0.26997610153465973,0.00534313922405112,0.008088065084818937,0.0038972059016035587,0.0812401230441609,0.006130988937479153,0.09532087039026138,0.044118297279687246,36468137.19628201,12765309.644853728,988088.7150797532,11621616.444806663,5274916.1081240345,35803894.20339165,5168128.018748742,172198.67239921566,53527262.5722701,13096984.208911587,23269387.688544642,741694.2355889725,615167.291089754,50308937.6166404,2474066.10822644,8379.917802762842,3264.040568686045,4960106.061722031,35319060.65218559,974.9345441895381,368.4182122362338,521.2901349041854,11068979.661078123,7674288.552051292,9165.77157178661,585068.7227380499,0,148.20979501745882,0,0,0,0,74.99496493765677,0,0,0,0,0,222.40321442145842,0,0,0,0,0,0,0,0.1966235473852582,0.054712536376730354,0.010725678167128471,0.013167624621464773,0.08273781273148823,0.060872152623913586,0.0010511987490818323,0.0016923908838779428,0.0007256965641550007,0.018741391938385237,0.0013509301019501252,0.01984468115022512,0.007440594931643914
1720263251.71,0.8414375509896729,0.32329477492640823,0.08255862559462739,0.0663543543530196,0.4198735352490911,0.2803183018743109,0.005193290580789278,0.008594651637926328,0.003908689313465567,0.08073395334185372,0.005697984997612881,0.09847135495036809,0.04524067695894863,43279421.686746985,10208895.165513877,1027725.0256505923,15845194.362649776,5236675.277224648,36749670.26828372,5254423.82725242,174305.80694502615,53827857.90291616,13059156.62520476,23059160.747732196,767859.3458115086,601391.0831625804,49816674.69879518,2482469.07337511,9322.115474302771,3413.5229734985273,4926813.277553481,29015365.527379636,991.2137006701414,298.3411329825009,599.1041228631501,11036483.35823448,7604955.305005692,9001.8680634409,574548.4349607857,0,147.94213786502445,0,0,0,0,76.24720774385703,0,0,0,0,0,217.05645446195152,0,0,0,0,0,0,0,0.20216780497418632,0.05896387950752316,0.011858768582065068,0.011722283587981835,0.0729198473940008,0.059772858099879596,0.0010045878539713035,0.0017105153731474373,0.0007312597273492245,0.016429796263771237,0.0013618597598205686,0.017972451232224407,0.006401578219260569
1720263256.71,0.840913921451498,0.3310946290458063,0.08537015968539166,0.0679997147260211,0.42802262320090556,0.2865704619595657,0.005092855747295608,0.008619177034547358,0.004205439111999835,0.08043009921816163,0.005980534732206271,0.10344788551418567,0.0471398036453563,35925162.91012839,12622543.634836381,993446.6212072015,11846899.285753835,6812314.879701004,28951657.879997827,7788624.328500994,176186.60348595883,54511557.1108519,13008028.117490945,22853188.811443336,751333.3809762024,626217.5490016487,42517181.16975749,3066820.7960252357,9162.31915430963,3401.8049941863683,6415175.1747435,21430422.374387972,979.6158657737876,300.9164875934395,682.5529078486919,9162124.592045333,7537075.324391709,8854.713070821126,596129.6940831654,0,1876592.1398316445,0,0,0,0,1930898.2265067333,0,0,0,0,0,225.09617145997436,0,0,0,0,0,0,0,0.21767384611511265,0.06962091109456742,0.011676035069166004,0.011528054471094997,0.08728383175879804,0.05402284718153478,0.001113561127175073,0.0019377757846174913,0.0007853243888499165,0.018385772762463296,0.001413095811525362,0.021466151124501166,0.007848053351534458
1720263261.71,0.8546494329507401,0.3461192185899311,0.08821929666514389,0.07068845230413458,0.4412061634173895,0.25352104198009734,0.0048993355961955256,0.008868079011719529,0.004388872914676263,0.07946261474738116,0.0055748247549240754,0.10338224830675506,0.047052664601608195,28945716.976740018,12918015.512951853,1014550.5710370032,11971066.261352828,6873434.88083959,29013228.153491996,7583128.195024091,173835.34696687013,54091913.86786213,12920438.395211289,22670532.902457077,999817.3803977781,1246764.912280702,35648115.74480276,3762184.6919361926,8158.318867062585,3437.45920441618,6462372.130311202,21476956.406677663,953.7695462931451,445.160939735903,677.298449327552,7283220.979120644,7476562.474048131,8953.80756136893,594713.4502923978,0,1920842.9679496563,0,0,0,0,1879953.1426319655,0,0,0,0,0,74.85380116959065,0,0,0,0,0,0,0,0.2069628565011274,0.06374648568027277,0.009638152375841449,0.012345890910366461,0.09136912276190169,0.051084773710773745,0.001069019306106371,0.001830801441175126,0.0007369572623791622,0.016099083076573262,0.0011337743471788902,0.02215525623858261,0.00806445398793582
1720263266.71,0.8727962323226824,0.35719525320043904,0.0912939385021421,0.07226680432070867,0.448182201009788,0.2516245666017722,0.004937726687754182,0.00867952530317579,0.004372352801493627,0.08033373399159975,0.0046422308330874,0.10655987679470103,0.04768261624619594,36607670.20485185,12923224.579370886,1004471.0858836927,11611047.41932568,6899210.03226218,29136890.52237041,7652431.125169454,170648.45833777872,53367463.88239347,13362102.129540933,15444099.173553716,1039838.9579632919,1231388.9038949811,36115299.983669914,4382675.054864667,8070.717113469152,3628.382897948115,6493216.047244956,21557416.20421754,962.458201536376,364.1665777588108,890.9674261786939,7529127.698769435,680.0472255017708,9018.354055654234,588883.4386761024,0,1920505.6327724948,0,0,0,0,1897301.2562132853,0,0,0,0,0,73.75794572596473,0,0,0,0,0,0,0,0.22341951523005252,0.07502803223503651,0.009373820768404127,0.012144094661025678,0.09111921999659148,0.05598430093377661,0.0010616290632633957,0.0017060437085071665,0.0007302435798833297,0.016102634437820448,0.0011220433580826866,0.022837586025246912,0.008430118928758237
1720263271.71,0.8739111594906661,0.3670675204790637,0.09368538101599516,0.07463336929178678,0.4595092944803396,0.2819049192057578,0.004833886492066943,0.009212895404034954,0.004135584888159506,0.08048481512943505,0.0047586872307581385,0.11141704604173569,0.05003920147450482,43507679.2921118,12915544.048272079,985004.0255067508,15720875.341987845,6980137.493077348,29255528.861610405,7669280.011591683,172636.8180673931,52515480.717776746,13279642.63483578,15027097.070649054,1043484.3031172943,1206252.7470589273,35860589.76295817,4378128.9449625155,3429.019272558869,3986.118506821395,6560858.925604577,21660450.679526526,964.4280228935738,368.25259826662347,803.6816381862936,7483137.490388488,588.1677197013212,9044.937617312577,576938.0390496851,0,1920079.5757908209,0,0,0,0,1901184.3802072015,0,0,0,0,0,72.24368132352681,0,0,0,0,0,0,0,0.20878181232403176,0.07680216568256854,0.00732709806890946,0.010439324884368809,0.08015368944881276,0.04877775822540935,0.0009600249769612852,0.0015293987233795895,0.0008069124978637119,0.016251542091967597,0.0010877776454140135,0.020541201343401705,0.007369084728351775
1720263276.71,0.8328432427711727,0.37764390072066456,0.09653137590663083,0.07656695314559836,0.46979173269606866,0.29863300487135996,0.004957907668059526,0.009008607451532147,0.0034687149663777785,0.08059985309702175,0.0045450149695673535,0.11248544429445644,0.05104127342835005,44276689.85762513,10371480.901472503,823090.7551268361,19593543.284019336,5264018.4234094275,21689674.593151227,7758032.988783812,350345.8256436494,79401627.96217051,11048348.181984287,15301885.178483304,1022599.2800575953,1232290.8881241104,36460442.09599295,3770696.4956998513,3242.2959390302267,3974.805917679801,4952811.36110248,14278062.136903256,975.8815336119052,299.3769071938897,441.87133661764176,5605600.146172118,449.19668805176286,8920.374370050396,589391.808861421,0,1925607.467038307,0,0,0,0,1923762.7739901764,0,0,0,0,0,73.80313158795654,0,0,0,0,0,0,0,0.17068724525298234,0.08987680149180245,0.01043205868208159,0.012979859909903788,0.09330373452562157,0.04496898626829013,0.000949186054720782,0.001616036989304,0.0007090354892038886,0.018156072263166952,0.0010104481601841864,0.022942593469337975,0.008529171474175227
1720263281.71,0.8018899422303473,0.38886352731126994,0.09905418101085407,0.07838081701262725,0.47921979159852257,0.3014328769470405,0.004889363268161567,0.009395015263752624,0.003470058617752104,0.07844852109696884,0.004615887647535805,0.11780785738904063,0.05210403175060298,44117289.652650826,10341237.915973758,1017825.238460695,19253204.014821745,5278608.133188776,21773001.23161631,7793092.823741669,344118.9532401844,80045020.75365682,13344320.188346088,15085856.960086493,1040313.5644490073,1230908.5280247668,36329198.68372943,3760810.803896128,3218.36055988013,3904.881821779329,4978665.833624286,14332884.155618342,904.8934055009388,514.2682904955788,445.45141469250154,7521111.241907005,590.467609694567,7884.576603662897,588765.9023002987,0,1918991.831289633,0,0,0,0,1932399.867447255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1695183194888014,0.09307586406841489,0.013805460656559807,0.01354328046243923,0.08079199807899343,0.04095113263427737,0.0009588200690736213,0.0014255299804317605,0.000645216156272638,0.015484961001680843,0.0008294180742158961,0.020909436759667225,0.008965802427625852
1720263286.71,0.790933751347598,0.4006377366158089,0.10047344396084693,0.08049028590536095,0.492872123621079,0.2967867274896078,0.004988435426312611,0.009220153351861358,0.0036248768938021017,0.08032633897899001,0.0040553260877368835,0.1214781725025461,0.05319271454486674,36780922.90825369,10267457.266740443,1018640.5156740674,19346540.866861872,5405673.464143463,21809404.807518523,5165444.064198525,339550.8665097095,53355262.051467925,13370201.54810173,15027023.549684089,1308854.2172021111,1228299.7341763056,29079901.03605167,3734634.132181927,3610.59996694397,3775.729313523479,5091111.249793506,7193576.866076269,824.5520926742674,435.04275017259386,668.0681406306633,7535326.502027276,367.60482481332565,6674.344968058514,587518.0688267834,0,1905140.47277807,0,0,0,0,1920906.5388064343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15907532384921858,0.09376602379516628,0.013990418702229692,0.013719013151170613,0.08016270656821421,0.042347113971658704,0.0009618671516252374,0.001682612677406095,0.0007081444229057847,0.013419075956611572,0.0007684483630756395,0.02191491122873097,0.009304506967154352
1720263291.71,0.7516400832760055,0.4108626099159603,0.10335926031640048,0.08228613701169883,0.4984021180178065,0.3218770419427268,0.004927161541251133,0.009640182034917837,0.0037963667177432587,0.08026236669937241,0.004137738722895052,0.12278746430138991,0.054435745881339516,36393432.34729715,7630351.960925153,830610.0632430125,19844682.203311272,7074149.206291876,29582096.58421673,5117140.598368087,351774.6478873239,54353005.77842598,11193498.935520299,15178429.182681847,1296742.062911485,623566.4190086501,28765060.57424237,3705656.0838959916,3418.4610248706385,3872.9629011624675,6665311.10830188,14630369.846878683,0,450.70422535211264,604.9439695755718,5679439.880037766,445.57255783595616,6367.227505486468,10291.087900649654,0,1885742.8530383564,0,0,0,0,1903247.4342701721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1313794363184875,0.08511727331155124,0.01153279188724437,0.01469166452354491,0.06823137159415547,0.039756739527616144,0.0009098361208704822,0.0016378619063656212,0.0007150985209913184,0.013453382520977823,0.0006498245585045234,0.02240478649073542,0.009623935685465412
1720263296.71,0.7391205865702407,0.42369772291570906,0.10595870364157782,0.08417614636360267,0.5119714592709352,0.32299522113575146,0.0049631591266537135,0.00958638755301527,0.0037430480164357717,0.07997893253604316,0.003783841902429328,0.12517062393976425,0.05603065022229365,35716671.66565976,7808040.0036768075,800834.0097036597,19828063.576747805,5425637.859187593,29692939.44872883,5221765.269682672,349230.2819593352,80291787.49863642,11090634.872886019,7538457.52669776,1276908.5681426108,620539.5754102166,28230215.999147095,3792461.5130067095,3546.1284562523674,3869.73435589641,5119740.26162264,14707573.595070293,0,596.4650417751242,595.7601541762118,7500568.032576396,442.5795530263465,4269.120184013802,10311.853875408431,0,1930568.0301498296,0,0,0,0,1942161.087982237,0,0,0,0,0,73.13371542842859,0,0,0,0,0,0,0,0.130021725370613,0.09951214413670212,0.011126330777950241,0.017310353871125173,0.0673525773274674,0.05184163890961358,0.0009764055131281141,0.0018296015818797017,0.0008440128173886506,0.013244460882345904,0.0006503473290708304,0.019579928264564794,0.008320811630873597
1720263301.71,0.7340499452792227,0.43194680686164016,0.1074969043946318,0.08604872539101735,0.5200815461751085,0.33400969355858706,0.004822155425005928,0.010089626943099499,0.0036106817159882636,0.07951232922125112,0.003696342616752739,0.13065548239455785,0.05769356105988689,29140020.953036923,7860170.044524913,603195.0580712751,23035151.097718466,7269464.643321314,29068685.518113654,5148789.549542975,349298.48192507925,53815206.41941911,13518257.868550027,508.93728810550783,1283747.7006802722,631529.0523214579,21587986.15214515,3819260.6277828068,3625.2370716904793,1175.4914621896971,6855283.457504258,14405678.995392539,0,596.4541847173178,673.8196640406514,9522171.477554368,436.23196123329245,4309.62358276644,11173.55011184462,0,1940051.212888207,0,0,0,0,1915018.8100928643,0,0,0,0,0,74.49033407896412,0,0,0,0,0,0,0,0.1464718306279412,0.10312542594572414,0.014774350328827584,0.01492528101823583,0.06960839620883659,0.059562272035862666,0.000984676472606414,0.0019062559512871501,0.0007820197766444802,0.013214831008533526,0.0006535834654584695,0.02357776393076825,0.010151400277690025
1720263306.71,0.7192997653212369,0.44647501201147044,0.10959188249175837,0.0872287043873247,0.5242737739218328,0.3223683505752332,0.004828986431527802,0.010051929610131427,0.0035484610514726067,0.07854708205099818,0.0037594095725444537,0.13396479050233923,0.058816372822235015,29771648.21329383,10231098.382238895,409223.6853956873,19295454.3422618,7045611.008653709,21931020.7083975,5078465.071081519,353082.64919191547,54026386.567575015,11157704.121923318,444.3801533342977,1282936.3631437295,1281230.1983412807,14705330.1240511,3112389.705484517,2361.189674118643,1107.4660225675043,6633410.696552701,14443270.006341154,0,603.1734344512756,601.3028718231031,7546667.257094357,444.3801533342977,4439.2261700475065,7447.687255320334,0,1893939.2212382997,0,0,0,0,1888862.6237178333,0,0,0,0,0,75.9968087277585,0,0,0,0,0,0,0,0.1274515508583739,0.0929784242579463,0.012065572631959492,0.015145753363338225,0.06973982125620265,0.06130311738712623,0.000988201634619797,0.0019034774009229446,0.0007837823576511716,0.013184837896486955,0.0005922423345392952,0.02737692324060695,0.01185010983008752
1720263311.71,0.7430444218851171,0.46409033254239135,0.11285091497513357,0.0896158245372301,0.5336411327963837,0.3195272533724556,0.004795667383029485,0.010354734955582715,0.003214652759937046,0.0772932308387597,0.00353306395498504,0.134461924863438,0.05870282441807808,29750576.708907597,7785293.299505357,620699.797384417,19407897.60139239,5462631.388236138,29730600.084888075,2570154.770794252,175358.20214881157,53265933.38519712,11154877.349615393,451.91423632819675,1298460.6811599515,1250576.5782084956,14694073.22171862,2531524.923795791,2414.293608399337,1113.9111989412042,5146836.672825444,22012154.496299986,0,597.7271483555571,518.7342825611058,9428484.108391287,451.91423632819675,5931.444073761777,8235.775744950639,0,373.8113056016938,0,0,0,0,223.79660152621705,0,0,0,0,0,74.19617788243819,0,0,0,0,0,0,0,0.11108522831731317,0.08314742175694276,0.01199095002680072,0.018347147395299378,0.05639376347628134,0.05734554917166051,0.0008679084914805402,0.001989531408657063,0.0007303805029471651,0.010776324144337221,0.0005370121528505995,0.024326855202135,0.010823648469044258
1720263316.71,0.7542576665215814,0.4763379517311048,0.11475463764516836,0.09072183536274153,0.544244345992485,0.3207363322623779,0.004806629304761377,0.010618429159953126,0.0030334816618221667,0.07696601702065758,0.0034833344379255255,0.13958445588101104,0.06057126267662644,29164277.693144724,10445721.590596015,420415.16324592807,23410738.024061244,5545312.465798402,37356241.13211752,2611437.813431041,175941.40911088328,54508506.02632701,10996604.015129473,7580537.157757496,1041959.0108586549,646141.8899028555,14405009.503083061,1921271.8890623567,2468.190782265722,1119.941669704703,5234425.30371019,29496509.601456,0,449.97802841658125,530.8351693110918,9294580.157113763,445.02390265102133,5681.102290354959,8515.749190462173,0,376.1594269446231,0,0,0,0,227.3913284849831,0,0,0,0,0,75.36061230497498,0,0,0,0,0,0,0,0.13336436670254553,0.09933726716278385,0.01597513330503716,0.01585332355668048,0.041490770103873496,0.054207782887710235,0.0009288281956652257,0.001981982649108762,0.0007913814754402993,0.01326859622451285,0.0005995407915918374,0.021182288172769313,0.011538925807300426
1720263321.71,0.7678919492761569,0.4894996550338758,0.11605925644559605,0.09209267531515423,0.5560399629528985,0.305524570687419,0.004755918806102469,0.010880937286815953,0.0034348185081262434,0.07737896070646468,0.0032275279972641515,0.14285757688221545,0.06283859440559442,29400861.59245449,10407515.696049966,626176.0846794201,22963307.572641935,7256969.275362319,36722730.23876072,2606167.189981899,355962.6279104256,80461428.75883684,12915231.221179698,7534829.35258014,1010727.6719314398,1250146.2958635197,14519132.558309572,1928805.420113589,2182.8472719922083,805.6504246759054,6847888.695652174,29003624.77850241,0,455.5835681447427,26689002.842358433,9097368.632827105,294.89371658957145,5657.057865287909,5596.131375051684,0,149.6009788345295,0,0,0,0,0,0,0,0,0,0,73.63330756646953,0,0,0,0,0,0,0,0.11377132609760282,0.1040529585116304,0.016169918854373716,0.015734245633898112,0.06025760365715011,0.046838547605047264,0.0009915892103460624,0.002302200820834921,0.0009856857991163536,0.013404521042901105,0.0007294581489936155,0.02027833386628716,0.011318513095900677
1720263326.71,0.7860958317748511,0.4966438392321976,0.11914896022374148,0.0943824125106739,0.5680578636607716,0.2738827735421127,0.004836657271784421,0.010918828177697189,0.0035811489639656245,0.07748698486710569,0.003615354246081246,0.1446203341421271,0.06296229119950573,21957206.81123563,10477337.40278365,622643.5125945966,23330329.60883705,7174745.041884442,43721385.05642849,0,348104.29737080686,80125798.30895962,11095947.319184842,7784220.309042563,1056714.0913936987,1263536.8428703821,7231338.669771504,1941173.693210024,2321.0616751361827,3608418.1610072493,6769529.319109329,28779316.181006644,0,445.6210335448776,26577773.777987447,7503485.518278702,304.654233064951,5270.394470791514,5507.877378205012,0,150.61869127948665,0,0,0,0,0,0,0,0,0,0,74.4307753811488,0,0,0,0,0,0,0,0.11115327708419166,0.10239111888201426,0.016048934850832548,0.015902141810941555,0.06127047093945504,0.05210151297580695,0.001051808938995698,0.002422918720094132,0.0009891452959926647,0.013367290436210584,0.0009816440416397277,0.02472107226266444,0.013183793293969879
1720263331.71,0.7990557690376103,0.5098957999672256,0.12092490315278606,0.09644373013878167,0.5788311141958377,0.2564715914975019,0.004751569591197259,0.011086419416778827,0.004036905852509543,0.07638984627472231,0.0050283217584241825,0.14847852220512353,0.06437680359548902,29926277.147427548,12964439.249103257,615575.6686767716,19218232.858758684,7314114.48845971,44744709.17296585,0,172807.46523104532,53343071.13607538,13105572.401336584,15081963.200808138,1292017.887209197,1283406.781225198,7393629.701275994,2559878.8077420294,2521.9391173647705,3565790.1219052407,6897757.489300999,29440946.158274986,0,514.5266935845672,26541397.209639426,9230038.03847196,7450470.019481924,5042.59980085091,5594.492330976947,0,149.15970211758707,0,0,0,0,0,0,0,0,0,0,75.60124771590469,0,0,0,0,0,0,0,0.11030700834200104,0.0889360934820263,0.017036086204864253,0.013129900660878718,0.0657099514316422,0.053824624009391024,0.0010566354342690463,0.0024349849679164005,0.0010448944781741424,0.013390855780591326,0.0010581629894136752,0.021854293065186315,0.011939015682954713
